             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           3.79      -0.513753      14.929926      -0.582188       3.598181      -0.581908       3.644450
           3.80      -0.511966      16.325942      -0.587689       3.950078      -0.587381       4.000412
           3.81      -0.510179      17.678071      -0.593127       4.293694      -0.592791       4.347909
           3.82      -0.508392      18.988253      -0.598502       4.629314      -0.598139       4.687242
           3.83      -0.506605      20.258321      -0.603814       4.957223      -0.603424       5.018703
           3.84      -0.504818      21.489993      -0.609063       5.277682      -0.608646       5.342552
           3.85      -0.503031      22.684919      -0.614249       5.590928      -0.613806       5.659059
           3.86      -0.501244      23.844621      -0.619372       5.897203      -0.618903       5.968437
           3.87      -0.499457      24.970571      -0.624431       6.196720      -0.623937       6.270939
           3.88      -0.497670      26.064131      -0.629428       6.489706      -0.628909       6.566763
           3.89      -0.495883      27.126613      -0.634361       6.776341      -0.633819       6.856120
           3.90      -0.494096      28.159241      -0.639232       7.056822      -0.638665       7.139205
           3.91      -0.492309      29.163192      -0.644039       7.331320      -0.643449       7.416209
           3.92      -0.490522      30.139561      -0.648783       7.600014      -0.648170       7.687280
           3.93      -0.488735      31.089419      -0.653464       7.863065      -0.652829       7.952620
           3.94      -0.486948      32.013752      -0.658082       8.120628      -0.657425       8.212351
           3.95      -0.485161      32.913516      -0.662637       8.372840      -0.661958       8.466650
           3.96      -0.483374      33.789607      -0.667128       8.619850      -0.666429       8.715659
           3.97      -0.481587      34.642893      -0.671557       8.861783      -0.670837       8.959507
           3.98      -0.479800      35.474182      -0.675923       9.098774      -0.675182       9.198324
           3.99      -0.478014      36.284258      -0.680225       9.330945      -0.679465       9.432234
           4.00      -0.476227      37.073864      -0.684464       9.558404      -0.683685       9.661365
           4.01      -0.474440      37.843708      -0.688640       9.781278      -0.687842       9.885822
           4.02      -0.472653      38.594469      -0.692753       9.999656      -0.691937      10.105713
           4.03      -0.470866      39.326785      -0.696803      10.213642      -0.695969      10.321159
           4.04      -0.469079      40.041280      -0.700790      10.423347      -0.699938      10.532235
           4.05      -0.467292      40.738535      -0.704714      10.628841      -0.703845      10.739059
           4.06      -0.465505      41.419121      -0.708575      10.830238      -0.707689      10.941708
           4.07      -0.463718      42.083564      -0.712372      11.027614      -0.711470      11.140277
           4.08      -0.461931      42.732396      -0.716107      11.221045      -0.715189      11.334843
           4.09      -0.460144      43.366099      -0.719778      11.410617      -0.718845      11.525499
           4.10      -0.458357      43.985153      -0.723386      11.596398      -0.722438      11.712311
           4.11      -0.456570      44.590004      -0.726932      11.778468      -0.725968      11.895365
           4.12      -0.454783      45.181092      -0.730414      11.956898      -0.729436      12.074719
           4.13      -0.452996      45.758829      -0.733833      12.131747      -0.732841      12.250457
           4.14      -0.451209      46.323620      -0.737188      12.303088      -0.736184      12.422629
           4.15      -0.449422      46.875838      -0.740481      12.470981      -0.739463      12.591320
           4.16      -0.447635      47.415862      -0.743711      12.635481      -0.742680      12.756564
           4.17      -0.445848      47.944047      -0.746877      12.796659      -0.745834      12.918447
           4.18      -0.444061      48.460726      -0.749981      12.954550      -0.748926      13.077011
           4.19      -0.442274      48.966231      -0.753021      13.109228      -0.751955      13.232305
           4.20      -0.440487      49.460871      -0.755998      13.260730      -0.754921      13.384401
           4.21      -0.438700      49.944954      -0.758913      13.409114      -0.757824      13.533337
           4.22      -0.436913      50.418763      -0.761764      13.554427      -0.760664      13.679161
           4.23      -0.435126      50.882589      -0.764552      13.696708      -0.763442      13.821927
           4.24      -0.433339      51.336693      -0.767276      13.836011      -0.766157      13.961681
           4.25      -0.431552      51.781342      -0.769938      13.972376      -0.768810      14.098460
           4.26      -0.429765      52.216778      -0.772537      14.105840      -0.771399      14.232312
           4.27      -0.427978      52.643250      -0.775072      14.236449      -0.773926      14.363285
           4.28      -0.426191      53.060984      -0.777545      14.364236      -0.776390      14.491399
           4.29      -0.424404      53.470210      -0.779954      14.489250      -0.778791      14.616712
           4.30      -0.422617      53.871136      -0.782300      14.611517      -0.781130      14.739246
           4.31      -0.420830      54.263978      -0.784583      14.731069      -0.783406      14.859052
           4.32      -0.419043      54.648940      -0.786803      14.847955      -0.785619      14.976157
           4.33      -0.417256      55.026209      -0.788960      14.962194      -0.787769      15.090593
           4.34      -0.415469      55.395978      -0.791054      15.073824      -0.789856      15.202387
           4.35      -0.413682      55.758424      -0.793085      15.182870      -0.791881      15.311583
           4.36      -0.411895      56.113727      -0.795052      15.289367      -0.793843      15.418210
           4.37      -0.410108      56.462048      -0.796957      15.393345      -0.795742      15.522292
           4.38      -0.408321      56.803562      -0.798798      15.494830      -0.797579      15.623849
           4.39      -0.406534      57.138418      -0.800577      15.593838      -0.799352      15.722929
           4.40      -0.404747      57.466775      -0.802292      15.690414      -0.801063      15.819544
           4.41      -0.402960      57.788776      -0.803944      15.784575      -0.802711      15.913721
           4.42      -0.401173      58.104568      -0.805533      15.876341      -0.804296      16.005490
           4.43      -0.399386      58.414285      -0.807059      15.965741      -0.805818      16.094875
           4.44      -0.397599      58.718062      -0.808521      16.052798      -0.807278      16.181893
           4.45      -0.395812      59.016031      -0.809921      16.137528      -0.808675      16.266572
           4.46      -0.394025      59.308316      -0.811258      16.219952      -0.810009      16.348934
           4.47      -0.392238      59.595041      -0.812531      16.300110      -0.811280      16.429000
           4.48      -0.390451      59.876318      -0.813742      16.377998      -0.812488      16.506784
           4.49      -0.388664      60.152266      -0.814889      16.453646      -0.813634      16.582312
           4.50      -0.386877      60.422991      -0.815973      16.527073      -0.814717      16.655608
           4.51      -0.385090      60.688604      -0.816994      16.598293      -0.815736      16.726679
           4.52      -0.383303      60.949203      -0.817952      16.667322      -0.816693      16.795555
           4.53      -0.381516      61.204890      -0.818847      16.734190      -0.817588      16.862241
           4.54      -0.379729      61.455764      -0.819679      16.798908      -0.818419      16.926765
           4.55      -0.377942      61.701921      -0.820447      16.861484      -0.819188      16.989138
           4.56      -0.376155      61.943446      -0.821153      16.921942      -0.819893      17.049381
           4.57      -0.374368      62.180430      -0.821795      16.980289      -0.820536      17.107497
           4.58      -0.372581      62.412962      -0.822375      17.036547      -0.821116      17.163513
           4.59      -0.370794      62.641119      -0.822891      17.090729      -0.821633      17.217442
           4.60      -0.369007      62.864983      -0.823344      17.142843      -0.822088      17.269293
           4.61      -0.367220      63.084633      -0.823734      17.192908      -0.822479      17.319078
           4.62      -0.365433      63.300148      -0.824061      17.240937      -0.822808      17.366816
           4.63      -0.363646      63.511593      -0.824325      17.286942      -0.823073      17.412520
           4.64      -0.361859      63.719047      -0.824526      17.330929      -0.823276      17.456200
           4.65      -0.360072      63.922572      -0.824663      17.372915      -0.823416      17.497863
           4.66      -0.358285      64.122239      -0.824738      17.412906      -0.823493      17.537526
           4.67      -0.356498      64.318109      -0.824749      17.450925      -0.823508      17.575199
           4.68      -0.354711      64.510245      -0.824698      17.486968      -0.823459      17.610886
           4.69      -0.352924      64.698709      -0.824583      17.521047      -0.823347      17.644615
           4.70      -0.351137      64.883562      -0.824405      17.553183      -0.823173      17.676372
           4.71      -0.349350      65.064855      -0.824164      17.583367      -0.822936      17.706183
           4.72      -0.347563      65.242646      -0.823860      17.611627      -0.822636      17.734058
           4.73      -0.345776      65.416990      -0.823493      17.637964      -0.822273      17.759993
           4.74      -0.343989      65.587934      -0.823062      17.662374      -0.821847      17.784002
           4.75      -0.342202      65.755534      -0.822569      17.684885      -0.821358      17.806099
           4.76      -0.340416      65.919827      -0.822013      17.705491      -0.820806      17.826285
           4.77      -0.338629      66.080873      -0.821393      17.724211      -0.820191      17.844568
           4.78      -0.336842      66.238709      -0.820710      17.741041      -0.819514      17.860959
