             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           3.76      50.162479      13.313298      44.849651       1.312016      44.268826       0.000026
           3.77      50.476608      13.390656      45.109257       1.333437      44.515652       0.000038
           3.78      50.790741      13.463529      45.370289       1.354558      44.763924       0.000027
           3.79      51.104866      13.531947      45.632740       1.375352      45.013634       0.000022
           3.80      51.418995      13.595987      45.896599       1.395787      45.264782       0.000037
           3.81      51.733128      13.655704      46.161877       1.415878      45.517387       0.000040
           3.82      52.047256      13.711132      46.428570       1.435610      45.771454       0.000035
           3.83      52.361389      13.762341      46.696686       1.454991      46.026985       0.000026
           3.84      52.675522      13.809374      46.966213       1.473989      46.283978       0.000032
           3.85      52.989651      13.852275      47.237156       1.492604      46.542442       0.000040
           3.86      53.303776      13.891094      47.509506       1.510814      46.802399       0.000022
           3.87      53.617908      13.925908      47.783283       1.528651      47.063828       0.000029
           3.88      53.932037      13.956741      48.058472       1.546077      47.326740       0.000049
           3.89      54.246170      13.983661      48.335075       1.563094      47.591175       0.000012
           3.90      54.560299      14.006700      48.613098       1.579702      47.857086       0.000026
           3.91      54.874432      14.025924      48.892536       1.595888      48.124496       0.000054
           3.92      55.188560      14.041366      49.173389       1.611647      48.393444       0.000028
           3.93      55.502686      14.053075      49.455662       1.626980      48.663895       0.000031
           3.94      55.816818      14.061122      49.739349       1.641873      48.935863       0.000042
           3.95      56.130947      14.065530      50.024448       1.656315      49.209370       0.000033
           3.96      56.445080      14.066364      50.310970       1.670323      49.484398       0.000046
           3.97      56.759209      14.063655      50.598904       1.683868      49.760971       0.000046
           3.98      57.073341      14.057464      50.888252       1.696955      50.039112       0.000002
           3.99      57.387470      14.047823      51.179020       1.709585      50.318756       0.000043
           4.00      57.701595      14.034777      51.471203       1.721748      50.599979       0.000038
           4.01      58.015728      14.018394      51.764801       1.733439      50.882767       0.000025
           4.02      58.329861      13.998705      52.059811       1.744646      51.167103       0.000045
           4.03      58.643990      13.975747      52.356243       1.755388      51.453011       0.000062
